room_price,district,number_of_bedrooms,number_of_beds,number_of_individual_bathrooms,number_of_shared_bathrooms,refund_rule,type_airbnb,wifi,essentials,laptop_workspace,airconditioning,heating,TV,cable_TV,washing_machine,kitchen,hanger,paid_parking,free_parking,breakfast,shampoo,coffee_maker,tableware,oven,microwave,refrigerator,stove,luggage_store,long_stays_allowed,hair_dryer,first_aid_kit,LUXURY_ITEMS,FIRE_ITEMS,iron,hot_water,doorlock,greetings_from_host,extra_bedclothes,garden_or_backyard,guest_entrance,SECURITY_ITEMS,BABY_ITEMS,ethernet,balcony,dish_washer,pocket_wifi,plug_cover,river_lake_side
149580,서대문구,3,4,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0
95004,강남구,1,2,0,0,유연,B&b의 개인실,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39496,종로구,0,5,0,1,엄격,주택의 개인실,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52305,송파구,0,1,1,0,엄격,아파트 전체,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78992,마포구,2,3,1,0,엄격,콘도(아파트) 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
50172,마포구,1,1,1,0,엄격,주택의 개인실,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,3,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0
52305,용산구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
96071,강남구,1,1,1,0,유연,콘도(아파트) 전체,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
40563,중구,1,2,1,0,엄격,게스트용 별채의 개인실,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50172,송파구,1,1,0,1,일반,아파트의 개인실,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53373,서대문구,1,2,1,0,유연,호스텔의 개인실,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26687,광진구,1,1,1,0,유연,아파트의 개인실,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,3,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1
80059,중구,0,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35226,용산구,5,10,0,2,엄격,주택의 개인실,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,0,2,1,0,1,0,1,0,0
64049,마포구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
80059,강동구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
57643,용산구,1,1,1,0,엄격,호텔의 객실,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
80059,종로구,1,2,0,2,유연,게스트용 별채의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29889,송파구,1,3,0,2,엄격,주택의 개인실,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,2,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
70454,강남구,1,1,1,0,유연,주택의 개인실,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40563,마포구,1,2,1,0,엄격,콘도(아파트) 전체,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35122,강서구,1,2,0,1,일반,주택의 개인실,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
100341,중구,2,3,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53373,마포구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,3,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0
74722,중구,0,3,1,0,엄격,로프트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
71520,용산구,0,1,1,0,엄격,콘도(아파트) 전체,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
44833,용산구,1,2,0,1,엄격,주택의 개인실,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
25620,관악구,1,2,0,1,일반,아파트의 개인실,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
69385,마포구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73655,중구,0,3,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
64047,마포구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
75789,마포구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
29889,송파구,1,2,0,1,유연,아파트의 개인실,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34159,성북구,1,2,0,1,일반,주택의 개인실,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
42698,용산구,1,4,0,1,엄격,주택의 개인실,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0
44834,중구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
80059,용산구,1,2,1,0,엄격,B&b의 개인실,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87611,중구,0,3,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
42698,용산구,1,2,1,0,일반,주택의 개인실,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59779,종로구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52305,서대문구,1,2,0,0,일반,주택의 개인실,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16017,마포구,1,4,2,0,엄격,주택의 다인실,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35226,종로구,1,1,1,0,유연,호스텔의 개인실,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19220,마포구,1,8,3,0,엄격,주택의 다인실,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45902,서대문구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
59778,용산구,0,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
75789,종로구,1,1,1,0,일반,주택의 개인실,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
23492,종로구,1,10,3,0,엄격,호스텔의 다인실,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70454,용산구,1,2,0,1,유연,아파트의 개인실,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53374,마포구,1,1,0,2,유연,아파트의 개인실,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84329,중구,0,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
68317,종로구,1,2,1,0,엄격,콘도(아파트) 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49103,용산구,1,2,1,0,일반,주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
44833,종로구,0,1,1,0,일반,호스텔의 개인실,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70452,중구,1,1,1,0,엄격,호텔의 객실,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
70452,마포구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,2,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
24552,마포구,1,6,2,0,엄격,게스트용 별채의 다인실,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35226,용산구,1,1,0,1,엄격,주택의 개인실,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
52305,마포구,1,3,1,0,엄격,아파트 전체,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36294,중구,1,1,1,0,엄격,호텔의 객실,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27755,마포구,1,1,3,0,엄격,주택의 다인실,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
71521,마포구,1,3,1,0,엄격,B&b의 다인실,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29889,서대문구,1,1,0,0,일반,B&b의 다인실,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95090,마포구,1,2,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
39496,중구,1,1,1,0,엄격,게스트용 별채 전체,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
72587,송파구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
37361,마포구,1,1,1,0,유연,아파트의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69385,마포구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
65115,중구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20288,마포구,1,8,2,0,엄격,B&b의 다인실,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
62980,중구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37361,마포구,1,3,0,1,엄격,아파트의 개인실,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71520,용산구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70454,종로구,1,1,1,0,엄격,B&b의 개인실,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
80059,종로구,1,4,1,0,유연,B&b의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70454,종로구,1,4,1,0,일반,B&b의 다인실,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55508,용산구,1,1,1,0,유연,게스트용 별채의 개인실,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71585,중구,1,3,1,0,엄격,로프트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,5,0,0,0,1,0,0
70454,마포구,1,2,1,0,엄격,호스텔의 개인실,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89666,종로구,1,1,1,0,유연,호텔의 객실,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25620,구로구,1,1,0,1,엄격,아파트의 개인실,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
100341,용산구,1,2,1,0,일반,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58712,용산구,1,2,0,2,엄격,주택의 개인실,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,3,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0
50171,용산구,1,1,1,0,유연,호스텔의 개인실,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
45902,강남구,1,2,0,1,엄격,주택의 개인실,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
26687,용산구,1,1,0,1,유연,주택의 개인실,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81127,마포구,1,2,1,0,일반,콘도(아파트) 전체,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
41632,중구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
99274,마포구,0,2,1,0,엄격,B&B 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
44833,마포구,1,1,1,0,일반,게스트용 별채의 개인실,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94022,송파구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
106843,은평구,3,6,2,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
36294,마포구,1,1,0,0,일반,B&b의 개인실,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
190181,강남구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
114322,종로구,1,3,1,0,엄격,게스트용 별채의 개인실,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44833,서대문구,1,1,1,0,엄격,호스텔의 개인실,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55508,중구,0,2,1,0,엄격,콘도(아파트) 전체,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18153,중구,1,1,0,1,일반,아파트의 개인실,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137827,마포구,1,5,1,0,일반,B&b의 개인실,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53373,노원구,1,2,1,0,엄격,로프트 전체,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
59778,마포구,1,2,1,0,엄격,콘도(아파트) 전체,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21350,마포구,1,2,1,0,일반,공동주택의 다인실,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96159,마포구,0,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
114322,종로구,1,3,1,0,엄격,게스트용 별채의 개인실,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24552,강남구,1,2,1,0,일반,주택의 다인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80059,성북구,1,4,1,0,일반,주택의 개인실,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80059,마포구,1,3,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89666,마포구,1,2,1,0,엄격,호스텔의 개인실,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67250,강남구,0,1,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
28821,종로구,1,2,1,0,유연,게스트용 별채의 다인실,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41631,서대문구,1,1,0,0,일반,B&b의 다인실,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64049,양천구,1,2,1,0,유연,아파트의 개인실,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
104706,용산구,1,1,1,0,엄격,콘도(아파트) 전체,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
64047,중구,0,2,1,0,엄격,아파트 전체,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33091,광진구,1,1,0,1,일반,아파트의 개인실,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
65115,마포구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
24552,서대문구,1,1,1,0,유연,아파트의 개인실,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67250,중구,1,4,1,0,일반,호스텔의 개인실,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
62980,중구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55509,강남구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23492,용산구,1,1,1,0,일반,B&b의 다인실,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23492,중구,1,6,2,0,엄격,B&b의 다인실,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69387,강남구,1,1,1,0,일반,콘도(아파트) 전체,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
99364,은평구,2,4,2,0,엄격,로프트 전체,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
95090,중구,0,3,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
